#Label	Enable	X	Y	Z	Omega	Phi	Kappa	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Omega_error	Phi_error	Kappa_error	X_est	Y_est	Z_est	Omega_est	Phi_est	Kappa_est
ZL0_0032_0669775363_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4614100000	0.8843800000	1.9807300000	81.2941500000	-29.6476400000	-3.8374400000														
ZL0_0032_0669775399_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4609800000	0.8835800000	1.9810200000	82.2163900000	-29.7031300000	-3.3972000000														
ZL0_0032_0669775435_137RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4604100000	0.8825500000	1.9813700000	83.4018000000	-29.7639600000	-2.8301000000														
ZL0_0032_0669775471_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4600700000	0.8819300000	1.9815800000	84.1205100000	-29.7979900000	-2.4859800000														
ZL0_0032_0669775507_136RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4593100000	0.8805400000	1.9820000000	85.7018000000	-29.8554700000	-1.7273000000														
ZL0_0032_0669775543_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4588300000	0.8796700000	1.9822500000	86.6971600000	-29.8844100000	-1.2492300000														
ZL0_0032_0669775579_134RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4581900000	0.8785100000	1.9825500000	88.0161200000	-29.9099800000	-0.6150700000														
ZL0_0032_0669775615_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4577400000	0.8776900000	1.9827400000	88.9411400000	-29.9203300000	-0.1700700000														
ZL0_0032_0669775651_134RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4565100000	0.8754500000	1.9832100000	91.4551600000	-29.9155400000	1.0395900000														
ZL0_0032_0669775688_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4549600000	0.8726100000	1.9836600000	94.6292200000	-29.8468400000	2.5652200000														
ZL0_0032_0669775725_148RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4525500000	0.8682500000	1.9832700000	94.6292200000	-29.8468400000	2.5652200000														
ZL0_0032_0669775761_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4539700000	0.8708400000	1.9830800000	91.7196800000	-29.9137800000	1.1668800000														
ZL0_0032_0669775800_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4552000000	0.8730800000	1.9828200000	89.1993500000	-29.9220100000	-0.0458200000														
ZL0_0032_0669775836_134RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4556500000	0.8739000000	1.9826900000	88.2727200000	-29.9120400000	-0.4916000000														
ZL0_0032_0669775872_145RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4562900000	0.8750700000	1.9825000000	86.9520800000	-29.8889400000	-1.1266400000														
ZL0_0032_0669775908_136RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4567700000	0.8759400000	1.9823300000	85.9628000000	-29.8647700000	-1.6020500000														
ZL0_0032_0669775944_148RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4575300000	0.8773400000	1.9820400000	84.3797000000	-29.8089300000	-2.3617400000														
