#Label	Enable	X	Y	Z	Omega	Phi	Kappa	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Omega_error	Phi_error	Kappa_error	X_est	Y_est	Z_est	Omega_est	Phi_est	Kappa_est
ZR0_0693_0728462380_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.667679000	0.863109000	1.982740000																	
ZR0_0693_0728462393_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.662184000	0.872304000	1.982760000																	
ZR0_0693_0728462421_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.655904000	0.881018000	1.982770000																	
ZR0_0693_0728462438_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.648829000	0.889231000	1.982760000																	
ZR0_0693_0728462452_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.641069000	0.896781000	1.982740000																	
ZR0_0693_0728462480_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.632607000	0.903695000	1.982680000																	
ZR0_0693_0728462497_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.623611000	0.909779000	1.982650000																	
ZR0_0693_0728462510_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.614126000	0.915037000	1.982640000																	
ZR0_0693_0728462523_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.604182000	0.919452000	1.982610000																	
ZR0_0693_0728462536_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.600140000	0.922210000	1.980560000																	
ZR0_0693_0728462564_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.610396000	0.918119000	1.980580000																	
ZR0_0693_0728462581_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.620549000	0.912974000	1.980580000																	
ZR0_0693_0728462594_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.629867000	0.907141000	1.980590000																	
ZR0_0693_0728462607_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.638670000	0.900453000	1.980630000																	
ZR0_0693_0728462620_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.646829000	0.893015000	1.980670000																	
ZR0_0693_0728462634_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.654286000	0.884912000	1.980690000																	
ZR0_0693_0728462649_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.660946000	0.876282000	1.980670000																	
ZR0_0693_0728462663_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.666862000	0.867013000	1.980670000																	
ZR0_0693_0728462676_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.671924000	0.857254000	1.980700000																	
ZR0_0693_0728462689_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.676103000	0.847066000	1.980730000																	
ZR0_0693_0728462702_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.679360000	0.836617000	1.980730000																	
ZR0_0693_0728462715_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.681688000	0.825893000	1.980730000																	
ZR0_0693_0728462728_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.683054000	0.815019000	1.980740000																	
ZR0_0693_0728462746_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.683452000	0.804049000	1.980750000																	
ZR0_0693_0728462759_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.682884000	0.793095000	1.980760000																	
ZR0_0693_0728462772_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.681376000	0.782304000	1.980730000																	
ZR0_0693_0728462785_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.678928000	0.771673000	1.980700000																	
ZR0_0693_0728462798_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.675557000	0.761312000	1.980680000																	
ZR0_0693_0728462811_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.671259000	0.751231000	1.980660000																	
ZR0_0693_0728462824_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.674189000	0.754349000	1.978210000																	
ZR0_0693_0728462852_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.678246000	0.764794000	1.978210000																	
ZR0_0693_0728462869_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.681459000	0.775956000	1.978200000																	
ZR0_0693_0728462882_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.683551000	0.786944000	1.978220000																	
ZR0_0693_0728462895_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.684623000	0.797975000	1.978290000																	
ZR0_0693_0728462908_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.684743000	0.809163000	1.978300000																	
ZR0_0693_0728462921_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.683865000	0.820331000	1.978310000																	
ZR0_0693_0728462934_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.682000000	0.831348000	1.978310000																	
ZR0_0693_0728462948_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.679156000	0.842182000	1.978310000																	
ZR0_0693_0728462961_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.675356000	0.852717000	1.978310000																	
ZR0_0693_0728462974_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.670624000	0.862886000	1.978310000																	
ZR0_0693_0728462987_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.665013000	0.872591000	1.978300000																	
ZR0_0693_0728463000_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.658566000	0.881709000	1.978320000																	
ZR0_0693_0728463013_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.651344000	0.890210000	1.978340000																	
ZR0_0693_0728463026_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.643274000	0.898215000	1.978250000																	
ZR0_0693_0728463039_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.634589000	0.905356000	1.978240000																	
ZR0_0693_0728463052_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.625293000	0.911695000	1.978220000																	
ZR0_0693_0728463065_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.615489000	0.917163000	1.978200000																	
ZR0_0693_0728463078_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.605196000	0.921750000	1.978180000																	
ZR0_0693_0728463091_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.594514000	0.925409000	1.978140000																	
ZR0_0693_0728463104_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.590181000	0.928007000	1.975480000																	
ZR0_0693_0728463131_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.601151000	0.924772000	1.975400000																	
ZR0_0693_0728463148_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.612278000	0.920290000	1.975420000																	
ZR0_0693_0728463161_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.622526000	0.915018000	1.975420000																	
ZR0_0693_0728463174_582RAD_N0321214ZCAM08688_1100LMA02.png	1	0.632271000	0.908826000	1.975420000																	
ZR0_0693_0728463189_583RAD_N0321214ZCAM08688_1100LMA01.png	1	0.641420000	0.901744000	1.975460000																	
ZR0_0693_0728463203_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.649908000	0.893824000	1.975520000																	
ZR0_0693_0728463217_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.657569000	0.885301000	1.975500000																	
ZR0_0693_0728463230_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.664458000	0.876083000	1.975470000																	
ZR0_0693_0728463244_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.670487000	0.866164000	1.975550000																	
ZR0_0693_0728463257_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.675584000	0.855828000	1.975550000																	
ZR0_0693_0728463270_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.679713000	0.845102000	1.975560000																	
ZR0_0693_0728463283_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.682861000	0.834017000	1.975550000																	
ZR0_0693_0728463296_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.684986000	0.822734000	1.975550000																	
ZR0_0693_0728463309_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.686086000	0.811270000	1.975530000																	
ZR0_0693_0728463322_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.686135000	0.799754000	1.975540000																	
ZR0_0693_0728463335_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.685133000	0.788276000	1.975550000																	
ZR0_0693_0728463348_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.683088000	0.776914000	1.975560000																	
ZR0_0693_0728463361_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.680112000	0.765912000	1.975460000																	
ZR0_0693_0728463374_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.676094000	0.755137000	1.975430000																	
ZR0_0693_0728463387_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.678522000	0.757061000	1.972300000																	
ZR0_0693_0728463414_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.682578000	0.768742000	1.972300000																	
ZR0_0693_0728463431_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.685491000	0.780718000	1.972290000																	
ZR0_0693_0728463444_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.687160000	0.792455000	1.972360000																	
ZR0_0693_0728463457_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.687743000	0.804248000	1.972430000																	
ZR0_0693_0728463470_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.687249000	0.816149000	1.972440000																	
ZR0_0693_0728463483_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.685664000	0.827899000	1.972460000																	
ZR0_0693_0728463496_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.682996000	0.839473000	1.972470000																	
ZR0_0693_0728463509_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.679264000	0.850776000	1.972480000																	
ZR0_0693_0728463522_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.674511000	0.861662000	1.972480000																	
ZR0_0693_0728463535_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.668762000	0.872082000	1.972480000																	
ZR0_0693_0728463548_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.662079000	0.881930000	1.972460000																	
ZR0_0693_0728463561_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.654510000	0.891080000	1.972500000																	
ZR0_0693_0728463574_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.646150000	0.899477000	1.972530000																	
ZR0_0693_0728463587_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.636937000	0.907221000	1.972430000																	
ZR0_0693_0728463600_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.627122000	0.913979000	1.972400000																	
ZR0_0693_0728463613_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.616683000	0.919818000	1.972370000																	
ZR0_0693_0728463626_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.605791000	0.924643000	1.972340000																	
ZR0_0693_0728463640_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.594419000	0.928460000	1.972310000																	
ZR0_0693_0728463651_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.582792000	0.931191000	1.972270000																	
ZR0_0693_0728463662_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.620372000	0.919443000	1.969250000																	
ZR0_0693_0728463693_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.609055000	0.924866000	1.969050000																	
ZR0_0693_0728463708_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.584970000	0.932218000	1.968980000																	
ZR0_0693_0728463720_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.597380000	0.929081000	1.968990000																	
ZR0_0693_0728463731_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.631198000	0.913109000	1.968990000																	
ZR0_0693_0728463746_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.641211000	0.905699000	1.969100000																	
ZR0_0693_0728463759_582RAD_N0321214ZCAM08688_1100LMA02.png	1	0.650435000	0.897422000	1.969150000																	
ZR0_0693_0728463772_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.658799000	0.888390000	1.969120000																	
ZR0_0693_0728463785_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.666303000	0.878492000	1.969180000																	
ZR0_0693_0728463798_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.672809000	0.868002000	1.969170000																	
ZR0_0693_0728463811_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.678288000	0.856941000	1.969170000																	
ZR0_0693_0728463824_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.682686000	0.845428000	1.969170000																	
ZR0_0693_0728463838_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.685980000	0.833526000	1.969150000																	
ZR0_0693_0728463851_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.688123000	0.821405000	1.969140000																	
ZR0_0693_0728463864_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.689112000	0.809087000	1.969120000																	
ZR0_0693_0728463877_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.688921000	0.796759000	1.969110000																	
ZR0_0693_0728463890_582RAD_N0321214ZCAM08688_1100LMA02.png	1	0.687543000	0.784457000	1.969130000																	
ZR0_0693_0728463903_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.685009000	0.772362000	1.969130000																	
ZR0_0693_0728463916_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.681412000	0.760615000	1.969000000																	
ZR0_0693_0728463929_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.684648000	0.766167000	1.965550000																	
ZR0_0693_0728463958_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.687948000	0.779106000	1.965540000																	
ZR0_0693_0728463975_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.689871000	0.791844000	1.965530000																	
ZR0_0693_0728463988_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.690490000	0.804626000	1.965640000																	
ZR0_0693_0728464003_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.689875000	0.817422000	1.965700000																	
ZR0_0693_0728464017_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.688014000	0.830164000	1.965720000																	
ZR0_0693_0728464030_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.684927000	0.842614000	1.965740000																	
ZR0_0693_0728464043_568RAD_N0321214ZCAM08688_1100LMA01.png	1	0.680626000	0.854734000	1.965760000																	
ZR0_0693_0728464056_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.675171000	0.866358000	1.965760000																	
ZR0_0693_0728464069_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.668574000	0.877438000	1.965760000																	
ZR0_0693_0728464082_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.660963000	0.887761000	1.965760000																	
ZR0_0693_0728464095_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.652329000	0.897355000	1.965740000																	
ZR0_0693_0728464108_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.642850000	0.905976000	1.965780000																	
ZR0_0693_0728464121_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.632479000	0.913743000	1.965710000																	
ZR0_0693_0728464134_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.621455000	0.920398000	1.965670000																	
ZR0_0693_0728464147_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.609796000	0.925951000	1.965640000																	
ZR0_0693_0728464160_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.597680000	0.930322000	1.965610000																	
ZR0_0693_0728464171_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.585116000	0.933500000	1.965560000																	
ZR0_0693_0728464181_582RAD_N0321214ZCAM08688_1100LMA01.png	1	0.572315000	0.935423000	1.965520000																	
ZR0_0693_0728464191_823RAD_N0321214ZCAM08689_1100LMA01.png	1	0.611239000	0.926485000	1.962490000																	
ZR0_0693_0728464225_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.624016000	0.920308000	1.962210000																	
ZR0_0693_0728464243_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.572378000	0.936572000	1.962050000																	
ZR0_0693_0728464257_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.585708000	0.934572000	1.962050000																	
ZR0_0693_0728464267_848RAD_N0321214ZCAM08689_1100LMA01.png	1	0.599209000	0.931087000	1.962050000																	
ZR0_0693_0728464278_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.635401000	0.913164000	1.962180000																	
ZR0_0693_0728464295_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.646029000	0.904827000	1.962260000																	
ZR0_0693_0728464308_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.655721000	0.895540000	1.962220000																	
ZR0_0693_0728464321_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.664454000	0.885214000	1.962290000																	
ZR0_0693_0728464335_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.672071000	0.874122000	1.962280000																	
ZR0_0693_0728464349_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.678513000	0.862326000	1.962280000																	
ZR0_0693_0728464363_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.683733000	0.849920000	1.962270000																	
ZR0_0693_0728464376_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.687661000	0.837070000	1.962250000																	
ZR0_0693_0728464389_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.690269000	0.823861000	1.962220000																	
ZR0_0693_0728464402_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.691521000	0.810475000	1.962200000																	
ZR0_0693_0728464415_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.691405000	0.796999000	1.962170000																	
ZR0_0693_0728464429_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.689903000	0.783606000	1.962180000																	
ZR0_0693_0728464442_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.687030000	0.770378000	1.962200000																	
ZR0_0693_0728464455_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.688841000	0.774197000	1.959410000																	
ZR0_0693_0728464484_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.691439000	0.788572000	1.959400000																	
ZR0_0693_0728464501_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692439000	0.802709000	1.959380000																	
ZR0_0693_0728464514_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.691894000	0.816738000	1.959520000																	
ZR0_0693_0728464527_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.689880000	0.830724000	1.959570000																	
ZR0_0693_0728464540_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.686411000	0.844388000	1.959600000																	
ZR0_0693_0728464553_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.681512000	0.857623000	1.959620000																	
ZR0_0693_0728464566_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.675251000	0.870241000	1.959640000																	
ZR0_0693_0728464579_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.667651000	0.882189000	1.959640000																	
ZR0_0693_0728464592_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.658859000	0.893228000	1.959620000																	
ZR0_0693_0728464606_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.648901000	0.903302000	1.959630000																	
ZR0_0693_0728464620_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.638004000	0.912222000	1.959590000																	
ZR0_0693_0728464633_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.626074000	0.920068000	1.959460000																	
ZR0_0693_0728464661_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.613472000	0.926505000	1.959420000																	
ZR0_0693_0728464678_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.600249000	0.931570000	1.959390000																	
ZR0_0693_0728464689_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.586534000	0.935210000	1.959340000																	
ZR0_0693_0728464700_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.572505000	0.937371000	1.959290000																	
ZR0_0693_0728464711_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.618358000	0.924938000	1.957080000																	
ZR0_0693_0728464742_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.604500000	0.930875000	1.956840000																	
ZR0_0693_0728464758_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.575013000	0.937813000	1.956740000																	
ZR0_0693_0728464770_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.590150000	0.935150000	1.956730000																	
ZR0_0693_0728464781_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.631596000	0.917589000	1.956740000																	
ZR0_0693_0728464796_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.643745000	0.908740000	1.956930000																	
ZR0_0693_0728464810_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.654739000	0.898767000	1.956880000																	
ZR0_0693_0728464823_818RAD_N0321214ZCAM08689_1100LMA02.png	1	0.664603000	0.887521000	1.956960000																	
ZR0_0693_0728464837_848RAD_N0321214ZCAM08689_1100LMA01.png	1	0.673138000	0.875310000	1.956950000																	
ZR0_0693_0728464850_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.680249000	0.862249000	1.956940000																	
ZR0_0693_0728464863_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.685885000	0.848426000	1.956930000																	
ZR0_0693_0728464876_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.689935000	0.834123000	1.956900000																	
ZR0_0693_0728464891_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692381000	0.819404000	1.956860000																	
ZR0_0693_0728464904_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.693169000	0.804527000	1.956840000																	
ZR0_0693_0728464917_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692278000	0.789590000	1.956860000																	
ZR0_0693_0728464930_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.689732000	0.774859000	1.956860000																	
ZR0_0693_0728464943_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.690789000	0.776087000	1.954020000																	
ZR0_0693_0728464970_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.693360000	0.792591000	1.954000000																	
ZR0_0693_0728464988_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.693880000	0.808461000	1.954020000																	
ZR0_0693_0728465001_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692504000	0.824158000	1.954190000																	
ZR0_0693_0728465014_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.689316000	0.839669000	1.954230000																	
ZR0_0693_0728465027_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.684336000	0.854672000	1.954260000																	
ZR0_0693_0728465040_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.677634000	0.868988000	1.954270000																	
ZR0_0693_0728465053_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.669291000	0.882428000	1.954280000																	
ZR0_0693_0728465068_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.659449000	0.894776000	1.954290000																	
ZR0_0693_0728465082_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.648178000	0.905936000	1.954260000																	
ZR0_0693_0728465095_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.635718000	0.915655000	1.954240000																	
ZR0_0693_0728465108_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.622160000	0.923872000	1.954210000																	
ZR0_0693_0728465121_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.607736000	0.930435000	1.954180000																	
ZR0_0693_0728465132_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.593697000	0.934966000	1.954200000																	
ZR0_0693_0728465143_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.577003000	0.938283000	1.954070000																	
ZR0_0693_0728465154_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.561170000	0.939440000	1.954010000																	
ZR0_0693_0728465165_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.625999000	0.923070000	1.949810000																	
ZR0_0693_0728465195_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.610640000	0.930553000	1.949570000																	
ZR0_0693_0728465211_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.560374000	0.940623000	1.949390000																	
ZR0_0693_0728465224_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.577805000	0.939380000	1.949380000																	
ZR0_0693_0728465235_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.594906000	0.935913000	1.949380000																	
ZR0_0693_0728465246_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.640558000	0.913640000	1.949620000																	
ZR0_0693_0728465262_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.653461000	0.902707000	1.949570000																	
ZR0_0693_0728465275_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.664951000	0.890144000	1.949660000																	
ZR0_0693_0728465290_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.674763000	0.876309000	1.949650000																	
ZR0_0693_0728465303_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.682759000	0.861378000	1.949630000																	
ZR0_0693_0728465318_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.688845000	0.845534000	1.949610000																	
ZR0_0693_0728465331_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692907000	0.829065000	1.949570000																	
ZR0_0693_0728465344_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.694883000	0.812184000	1.949520000																	
ZR0_0693_0728465359_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.694728000	0.795187000	1.949500000																	
ZR0_0693_0728465372_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692420000	0.778257000	1.949520000																	
ZR0_0693_0728465385_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.694055000	0.780609000	1.944280000																	
ZR0_0693_0728465412_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.696148000	0.799780000	1.944250000																	
ZR0_0693_0728465430_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.695608000	0.818201000	1.944230000																	
ZR0_0693_0728465443_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.692592000	0.836276000	1.944370000																	
ZR0_0693_0728465458_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.687195000	0.853795000	1.944450000																	
ZR0_0693_0728465471_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.679511000	0.870438000	1.944490000																	
ZR0_0693_0728465484_848RAD_N0321214ZCAM08689_1100LMA01.png	1	0.669672000	0.885907000	1.944510000																	
ZR0_0693_0728465499_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.657880000	0.899895000	1.944520000																	
ZR0_0693_0728465514_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.644275000	0.912233000	1.944500000																	
ZR0_0693_0728465529_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.629179000	0.922614000	1.944470000																	
ZR0_0693_0728465542_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.612801000	0.930898000	1.944430000																	
ZR0_0693_0728465554_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.595430000	0.936927000	1.944380000																	
ZR0_0693_0728465565_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.577399000	0.940573000	1.944320000																	
ZR0_0693_0728465576_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.559021000	0.941770000	1.944250000																	
ZR0_0693_0728465587_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.649736000	0.908989000	1.939190000																	
ZR0_0693_0728465619_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.557827000	0.942750000	1.938860000																	
ZR0_0693_0728465641_818RAD_N0321214ZCAM08689_1100LMA02.png	1																				
ZR0_0693_0728465652_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.597875000	0.937264000	1.939040000																	
ZR0_0693_0728465663_818RAD_N0321214ZCAM08689_1100LMA01.png	1	0.616623000	0.930297000	1.939100000																	
